idx,generation,n,r,w,nPerRound,num_steps,mean_p,mean_q
0,75,100,50,0.5,3,100,0.6765175145605427,0.3534194641738899
0,75,100,50,0.5,4,100,0.6196518808568201,0.12757121474923772
0,75,100,50,0.5,5,100,0.6825081042802427,0.14335341995393103
0,75,100,50,0.5,10,100,0.5020782437496127,0.06212530973922298
0,76,100,50,0,2,100,0.3301349657156545,0.24509633399810973
0,76,100,50,0,3,100,0.40096203802939473,0.12807535348869042
0,76,100,50,0,4,100,0.6708028198540152,0.09014768234929947
0,76,100,50,0,5,100,0.5643794428243654,0.1053024417518107
0,76,100,50,0,10,100,0.8709504652513331,0.05824857529644861
0,76,100,50,0.05,2,100,0.3035529899143133,0.15099043257482733
0,76,100,50,0.05,3,100,0.5645616901632373,0.20199519318946188
0,76,100,50,0.05,4,100,0.4261356528273676,0.12156518823607279
0,76,100,50,0.05,5,100,0.6246734140396405,0.11143098715003184
0,76,100,50,0.05,10,100,0.5270819423385185,0.017674084049913136
0,76,100,50,0.1,2,100,0.4783820028888384,0.23124615908368795
0,76,100,50,0.1,3,100,0.6506031474097417,0.3027736462352948
0,76,100,50,0.1,4,100,0.6032798305330589,0.1580095230632239
0,76,100,50,0.1,5,100,0.5941174695056163,0.10126503289832849
0,76,100,50,0.1,10,100,0.5892829037261929,0.04212346799096257
0,76,100,50,0.15,2,100,0.6911043153010845,0.5619676632892399
0,76,100,50,0.15,3,100,0.7380303953258921,0.333132218343778
0,76,100,50,0.15,4,100,0.4766003699122197,0.11532673838810052
0,76,100,50,0.15,5,100,0.7454764842056165,0.10405388733376496
0,76,100,50,0.15,10,100,0.9032171366980175,0.08087735091758816
0,76,100,50,0.2,2,100,0.6851686400479049,0.26100249496750005
0,76,100,50,0.2,3,100,0.9214911158231441,0.3953194007082378
0,76,100,50,0.2,4,100,0.6224431073717143,0.18473210109304433
0,76,100,50,0.2,5,100,0.6652440034902343,0.06951905359134881
0,76,100,50,0.2,10,100,0.6356815495535345,0.03172661019861203
0,76,100,50,0.25,2,100,0.7493508679788594,0.4137790534222685
0,76,100,50,0.25,3,100,0.8799148605288792,0.3820686834716965
0,76,100,50,0.25,4,100,0.574316800178842,0.12405482348778575
0,76,100,50,0.25,5,100,0.5546313339211421,0.06239717495441962
0,76,100,50,0.25,10,100,0.5937606825057637,0.0463687247868783
0,76,100,50,0.3,2,100,0.8400809444773693,0.37869549104964834
0,76,100,50,0.3,3,100,0.9323738191191383,0.34134601011079474
0,76,100,50,0.3,4,100,0.6046661449609335,0.13775537848992514
0,76,100,50,0.3,5,100,0.5194066268037766,0.04150167168544898
0,76,100,50,0.3,10,100,0.44300824487655094,0.018988887482836826
0,76,100,50,0.35,2,100,0.8866649358962363,0.5707746849620031
0,76,100,50,0.35,3,100,0.9642495839340474,0.4621561449258324
0,76,100,50,0.35,4,100,0.5542983049004856,0.12039079380900171
0,76,100,50,0.35,5,100,0.37082479937005486,0.06770819448261102
0,76,100,50,0.35,10,100,0.3729065531843988,0.2568667196597254
0,76,100,50,0.4,2,100,0.727819670151802,0.4651186564735593
0,76,100,50,0.4,3,100,0.5717294738532002,0.3297376486459014
0,76,100,50,0.4,4,100,0.6167810832882764,0.16671546243258056
0,76,100,50,0.4,5,100,0.5103303036471599,0.15728642144010405
0,76,100,50,0.4,10,100,0.542581970405038,0.034813640385334126
0,76,100,50,0.45,2,100,0.7619204889906444,0.5443967442237322
0,76,100,50,0.45,3,100,0.5414753629682558,0.4155210352140202
0,76,100,50,0.45,4,100,0.8569740463656701,0.11523580923691197
0,76,100,50,0.45,5,100,0.6006416555128685,0.12775108503992716
0,76,100,50,0.45,10,100,0.8256680666382763,0.05954828275963672
0,76,100,50,0.5,2,100,0.774333370988823,0.553183069045772
0,76,100,50,0.5,3,100,0.6781594555933858,0.3527854458067469
0,76,100,50,0.5,4,100,0.6219423601088041,0.12738172231974448
0,76,100,50,0.5,5,100,0.6787810834392078,0.1428886089255075
0,76,100,50,0.5,10,100,0.40264262058460487,0.05685574782249201
0,77,100,50,0,2,100,0.3327785051951011,0.2467392116920163
0,77,100,50,0,3,100,0.3990376582183713,0.12724081084527103
0,77,100,50,0,4,100,0.6634152430619052,0.09343683576741445
0,77,100,50,0,5,100,0.5634265939400579,0.10764651128266343
0,77,100,50,0,10,100,0.8701532164705905,0.05810733818198565
0,77,100,50,0.05,2,100,0.3059964933031329,0.16549684725477
0,77,100,50,0.05,3,100,0.570461189650194,0.19664104879783864
0,77,100,50,0.05,4,100,0.42646395609162213,0.12202224361921257
0,77,100,50,0.05,5,100,0.6275192917952015,0.11046946420869774
0,77,100,50,0.05,10,100,0.5226322782806829,0.016953797838837267
0,77,100,50,0.1,2,100,0.4782610509666822,0.22939267847911185
0,77,100,50,0.1,3,100,0.6567814231506698,0.3031679334318141
0,77,100,50,0.1,4,100,0.6014813360496322,0.1603733774526771
0,77,100,50,0.1,5,100,0.5943714835140667,0.10349128606827214
0,77,100,50,0.1,10,100,0.5864673681338451,0.042246513169037374
0,77,100,50,0.15,2,100,0.6929492736810481,0.5646711464050097
0,77,100,50,0.15,3,100,0.7381119349007663,0.3336749842480241
0,77,100,50,0.15,4,100,0.4780074225625143,0.11302791418585606
0,77,100,50,0.15,5,100,0.7454681873409311,0.10670180648079076
0,77,100,50,0.15,10,100,0.8989493037484256,0.08081904325641583
0,77,100,50,0.2,2,100,0.6850039823269525,0.24354695765306605
0,77,100,50,0.2,3,100,0.9214167451150034,0.39577289384161884
0,77,100,50,0.2,4,100,0.6219484612764216,0.18653795304128531
0,77,100,50,0.2,5,100,0.6637412821908956,0.06943501421378838
0,77,100,50,0.2,10,100,0.6395862132656722,0.030600709660644685
0,77,100,50,0.25,2,100,0.7544254923707376,0.415181345715952
0,77,100,50,0.25,3,100,0.8813768629968693,0.3825613960926848
0,77,100,50,0.25,4,100,0.6027837123068759,0.12580519658045772
0,77,100,50,0.25,5,100,0.5522398725004554,0.06315321197822357
0,77,100,50,0.25,10,100,0.5915995750534582,0.04488699129977608
0,77,100,50,0.3,2,100,0.8406778281306673,0.36680007474555326
0,77,100,50,0.3,3,100,0.9127021707554853,0.34406770698574796
0,77,100,50,0.3,4,100,0.6232596186896978,0.13796438909511846
0,77,100,50,0.3,5,100,0.5167981004835357,0.04098914862574225
0,77,100,50,0.3,10,100,0.4426967545608342,0.02108538579209071
0,77,100,50,0.35,2,100,0.8973875105631298,0.5800602464046165
0,77,100,50,0.35,3,100,0.966028892307161,0.4617982266213025
0,77,100,50,0.35,4,100,0.5517804477909265,0.11904632131794834
0,77,100,50,0.35,5,100,0.3667804141369349,0.06894367486757957
0,77,100,50,0.35,10,100,0.3483899575356119,0.24593804540593328
0,77,100,50,0.4,2,100,0.7081972101215946,0.4973064545908642
0,77,100,50,0.4,3,100,0.5649901076161651,0.333512470174513
0,77,100,50,0.4,4,100,0.6256260408074518,0.16428307447543258
0,77,100,50,0.4,5,100,0.4885515129568798,0.1586590553202805
0,77,100,50,0.4,10,100,0.5422824467280518,0.032443925392989
0,77,100,50,0.45,2,100,0.7700460664345954,0.54285040848008
0,77,100,50,0.45,3,100,0.5278405598168918,0.4160495048892333
0,77,100,50,0.45,4,100,0.857143246367999,0.11682983618127914
0,77,100,50,0.45,5,100,0.6232131892752475,0.12923762040865006
0,77,100,50,0.45,10,100,0.8237693284044839,0.06006886212148586
0,77,100,50,0.5,2,100,0.7764902529099047,0.5544693052217312
0,77,100,50,0.5,3,100,0.6883912064735422,0.35168211939145616
0,77,100,50,0.5,4,100,0.6101610778602867,0.1308748929070348
0,77,100,50,0.5,5,100,0.6622281448256727,0.14177562520322234
0,77,100,50,0.5,10,100,0.412316187934357,0.057294754516729676
0,78,100,50,0,2,100,0.3328852944571127,0.2430493893041736
0,78,100,50,0,3,100,0.4024942468982131,0.1252805139092659
0,78,100,50,0,4,100,0.6584950006371768,0.09759601615692949
0,78,100,50,0,5,100,0.5614168846195442,0.10461883293923162
0,78,100,50,0,10,100,0.8688092830366767,0.061444925713634045
0,78,100,50,0.05,2,100,0.30838985481549097,0.18021849750790456
0,78,100,50,0.05,3,100,0.569599734611888,0.19805472740425764
0,78,100,50,0.05,4,100,0.43446230215500853,0.11841245404413049
0,78,100,50,0.05,5,100,0.6282318915811868,0.11090161534221338
0,78,100,50,0.05,10,100,0.5185165127994684,0.017516470261509896
0,78,100,50,0.1,2,100,0.4726120066309087,0.23153611671586766
0,78,100,50,0.1,3,100,0.6491882056971175,0.3029322257834008
0,78,100,50,0.1,4,100,0.5945509100059853,0.15975055447714565
0,78,100,50,0.1,5,100,0.5912675010364989,0.10142878402111284
0,78,100,50,0.1,10,100,0.5865282443190949,0.04200634713526779
0,78,100,50,0.15,2,100,0.6922926786231851,0.5639840933005051
0,78,100,50,0.15,3,100,0.7391918585481225,0.33446387987523063
0,78,100,50,0.15,4,100,0.4807357853956097,0.11533457608116882
0,78,100,50,0.15,5,100,0.7446213974638053,0.10564760851036199
0,78,100,50,0.15,10,100,0.9046766120700377,0.07891855116452541
0,78,100,50,0.2,2,100,0.6875944856560473,0.24340128614413625
0,78,100,50,0.2,3,100,0.9167521766161102,0.3966154612364846
0,78,100,50,0.2,4,100,0.6205630194084566,0.18590735279629564
0,78,100,50,0.2,5,100,0.6643037153644825,0.06797153018831228
0,78,100,50,0.2,10,100,0.643142302356115,0.03342244377175597
0,78,100,50,0.25,2,100,0.7470716141591752,0.419082475355898
0,78,100,50,0.25,3,100,0.8788016522231858,0.38253917605896526
0,78,100,50,0.25,4,100,0.6060509754144944,0.12714848210608934
0,78,100,50,0.25,5,100,0.5512159551105266,0.06296755728747269
0,78,100,50,0.25,10,100,0.5904358088498305,0.04341239898792571
0,78,100,50,0.3,2,100,0.8516703457200293,0.34685876438471797
0,78,100,50,0.3,3,100,0.8865948117498185,0.3519775263296283
0,78,100,50,0.3,4,100,0.6295111677178543,0.1381623257668623
0,78,100,50,0.3,5,100,0.5126454770521293,0.04054749591315344
0,78,100,50,0.3,10,100,0.4418886028471576,0.020099404154754558
0,78,100,50,0.35,2,100,0.9144054546994016,0.5998879601866397
0,78,100,50,0.35,3,100,0.9640917939125576,0.4629932431742386
0,78,100,50,0.35,4,100,0.5544304620113691,0.12073199306767002
0,78,100,50,0.35,5,100,0.3550371158506179,0.07234930370939967
0,78,100,50,0.35,10,100,0.3579654128768045,0.2530667665800533
0,78,100,50,0.4,2,100,0.696362702403582,0.5123614921571239
0,78,100,50,0.4,3,100,0.5601001808241491,0.33580161165408673
0,78,100,50,0.4,4,100,0.6383000678440806,0.16197698338937946
0,78,100,50,0.4,5,100,0.47380430376133725,0.15862392790021837
0,78,100,50,0.4,10,100,0.5416442219234413,0.035038494402634714
0,78,100,50,0.45,2,100,0.7615305295985713,0.5433172612184272
0,78,100,50,0.45,3,100,0.529216216126771,0.41619857141789146
0,78,100,50,0.45,4,100,0.8542118370387852,0.1178125162776199
0,78,100,50,0.45,5,100,0.6523304688371685,0.12851478336447777
0,78,100,50,0.45,10,100,0.8686001386135922,0.0586880239916586
0,78,100,50,0.5,2,100,0.7904082948156989,0.5520364593616477
0,78,100,50,0.5,3,100,0.6839198258546696,0.35180747234099485
0,78,100,50,0.5,4,100,0.6200556119964753,0.13082393712108248
0,78,100,50,0.5,5,100,0.6443273296038796,0.1422521889924829
0,78,100,50,0.5,10,100,0.3557813062192456,0.055876466578490665
0,79,100,50,0,2,100,0.33309332681084186,0.2420161505008771
0,79,100,50,0,3,100,0.4009067557562566,0.1265651955825161
0,79,100,50,0,4,100,0.6500253936846312,0.1032878141204881
0,79,100,50,0,5,100,0.5619644931326138,0.10497094650031912
0,79,100,50,0,10,100,0.8682443717584358,0.06382793047804022
0,79,100,50,0.05,2,100,0.3057821917541972,0.16283131282047716
0,79,100,50,0.05,3,100,0.563092569398992,0.20318850273238837
0,79,100,50,0.05,4,100,0.4330403986316238,0.11713272498216755
0,79,100,50,0.05,5,100,0.6287749976393743,0.1077945050741914
0,79,100,50,0.05,10,100,0.5126451959894222,0.016386870134638153
0,79,100,50,0.1,2,100,0.47109356125965135,0.23304785533780437
0,79,100,50,0.1,3,100,0.6566105325518365,0.304064818029669
0,79,100,50,0.1,4,100,0.6015054896642434,0.15824247108853468
0,79,100,50,0.1,5,100,0.5936609126876486,0.10641287124095776
0,79,100,50,0.1,10,100,0.5849551255111677,0.04275480069315352
0,79,100,50,0.15,2,100,0.6925952950896304,0.5621030224503699
0,79,100,50,0.15,3,100,0.7411477514866712,0.3357742267027015
0,79,100,50,0.15,4,100,0.4828019123590337,0.11228291472939476
0,79,100,50,0.15,5,100,0.7482943648734184,0.1057310325382554
0,79,100,50,0.15,10,100,0.9084212466202005,0.07867638311737601
0,79,100,50,0.2,2,100,0.6883680387515931,0.2197277674510106
0,79,100,50,0.2,3,100,0.9162108116776061,0.3975300385846735
0,79,100,50,0.2,4,100,0.6193150340044182,0.18654538892976652
0,79,100,50,0.2,5,100,0.6653476455138803,0.06802394791162256
0,79,100,50,0.2,10,100,0.6207146512103887,0.032548946315835665
0,79,100,50,0.25,2,100,0.730454732274977,0.42024259912874984
0,79,100,50,0.25,3,100,0.8794392408097016,0.3793966287093075
0,79,100,50,0.25,4,100,0.613061916124978,0.12234122929659268
0,79,100,50,0.25,5,100,0.5524337837830008,0.062465190989416476
0,79,100,50,0.25,10,100,0.5908351677960205,0.043741456297745514
0,79,100,50,0.3,2,100,0.8381841060128317,0.3688411308820399
0,79,100,50,0.3,3,100,0.8334129665225507,0.3614497622824074
0,79,100,50,0.3,4,100,0.6250561319856907,0.13869708538631892
0,79,100,50,0.3,5,100,0.5154002458252506,0.03825027107642243
0,79,100,50,0.3,10,100,0.4428308627658283,0.023697244333889957
0,79,100,50,0.35,2,100,0.9013016744424419,0.5812290841611746
0,79,100,50,0.35,3,100,0.9651326273916732,0.4618393503103608
0,79,100,50,0.35,4,100,0.5513555208483158,0.12267416635626648
0,79,100,50,0.35,5,100,0.3750053506638013,0.0678578581194012
0,79,100,50,0.35,10,100,0.347471315845933,0.24920905026833556
0,79,100,50,0.4,2,100,0.6961874385780332,0.5259606863407277
0,79,100,50,0.4,3,100,0.5577228467756788,0.3310251622206126
0,79,100,50,0.4,4,100,0.6479439762101237,0.16104438088894768
0,79,100,50,0.4,5,100,0.4736775101933644,0.16061206489579163
0,79,100,50,0.4,10,100,0.5427143513259898,0.033365927321055124
0,79,100,50,0.45,2,100,0.7543664075547958,0.5425776442430372
0,79,100,50,0.45,3,100,0.5318329291312484,0.41487949267814395
0,79,100,50,0.45,4,100,0.8515640683960506,0.11762679425746368
0,79,100,50,0.45,5,100,0.6692183368254961,0.13000924305049938
0,79,100,50,0.45,10,100,0.8499852965910325,0.06039240933388692
0,79,100,50,0.5,2,100,0.7884760957859536,0.5492279591672198
0,79,100,50,0.5,3,100,0.684428814902237,0.3511207355643001
0,79,100,50,0.5,4,100,0.6300444198528515,0.1330404443832418
0,79,100,50,0.5,5,100,0.6617985242880212,0.14220139779114357
0,79,100,50,0.5,10,100,0.32793380903516933,0.055073703711602195
0,80,100,50,0,2,100,0.33270067455637586,0.23972619333505787
0,80,100,50,0,3,100,0.4002208495854567,0.12691934230020904
0,80,100,50,0,4,100,0.6356090125718962,0.11639497936551715
0,80,100,50,0,5,100,0.5629435569587552,0.10647456539588916
0,80,100,50,0,10,100,0.8634609127785438,0.0639805597380328
0,80,100,50,0.05,2,100,0.3053536148506315,0.16355357265810144
0,80,100,50,0.05,3,100,0.5674206357018414,0.19943350775237423
0,80,100,50,0.05,4,100,0.43756340801668886,0.11505318740370052
0,80,100,50,0.05,5,100,0.6319764200252123,0.10697828806225268
0,80,100,50,0.05,10,100,0.503394898975825,0.01750359239129633
0,80,100,50,0.1,2,100,0.47192147601018275,0.23369591359357864
0,80,100,50,0.1,3,100,0.6595298668115304,0.30441358058422785
0,80,100,50,0.1,4,100,0.6120362941089745,0.1571418602396645
0,80,100,50,0.1,5,100,0.5908547128280545,0.10333107190238915
0,80,100,50,0.1,10,100,0.5804142260137523,0.045557982738038565
0,80,100,50,0.15,2,100,0.6912398665147821,0.5609431043989013
0,80,100,50,0.15,3,100,0.7410963547509469,0.3352544067675215
0,80,100,50,0.15,4,100,0.48617326890563006,0.10944528404692555
0,80,100,50,0.15,5,100,0.7745327199538559,0.10717368081786065
0,80,100,50,0.15,10,100,0.9052607860522841,0.07763071844039321
0,80,100,50,0.2,2,100,0.6893368167731105,0.2055209066685232
0,80,100,50,0.2,3,100,0.9165046473398089,0.3979389735334034
0,80,100,50,0.2,4,100,0.618917003857881,0.18737181085017393
0,80,100,50,0.2,5,100,0.6621157130645401,0.0671579516207617
0,80,100,50,0.2,10,100,0.5823530892548933,0.03030183092280985
0,80,100,50,0.25,2,100,0.7412943391253972,0.41806199673790806
0,80,100,50,0.25,3,100,0.8787179457381904,0.377621038859864
0,80,100,50,0.25,4,100,0.6002504742240984,0.1223520906450431
0,80,100,50,0.25,5,100,0.5525278211832978,0.0652280668172133
0,80,100,50,0.25,10,100,0.5903863723326009,0.04491678086398905
0,80,100,50,0.3,2,100,0.8336382300706773,0.3832016161937336
0,80,100,50,0.3,3,100,0.8408271380220333,0.36190148763023516
0,80,100,50,0.3,4,100,0.626806065482971,0.13706264533351417
0,80,100,50,0.3,5,100,0.515050876915431,0.037583470390285686
0,80,100,50,0.3,10,100,0.44050829611018294,0.024203024504090648
0,80,100,50,0.35,2,100,0.9024973015837948,0.5829386843870012
0,80,100,50,0.35,3,100,0.9704415222785692,0.4616354312987622
0,80,100,50,0.35,4,100,0.5507413787728804,0.12556623715171245
0,80,100,50,0.35,5,100,0.3864981636921437,0.06280598532448228
0,80,100,50,0.35,10,100,0.3736472529941057,0.26036657807824876
0,80,100,50,0.4,2,100,0.7014507291152138,0.5213020506040112
0,80,100,50,0.4,3,100,0.5776424726831328,0.3267291769196671
0,80,100,50,0.4,4,100,0.6471272011813118,0.15960513314363428
0,80,100,50,0.4,5,100,0.4715714003231696,0.15584883088658963
0,80,100,50,0.4,10,100,0.5406450723545264,0.033845215311586935
0,80,100,50,0.45,2,100,0.7538383699252005,0.5399544777307443
0,80,100,50,0.45,3,100,0.5317146362196776,0.4173955521576048
0,80,100,50,0.45,4,100,0.8491081380135768,0.11750107832280454
0,80,100,50,0.45,5,100,0.6759674368932731,0.1297109940623405
0,80,100,50,0.45,10,100,0.8991804815661979,0.059482668396627254
0,80,100,50,0.5,2,100,0.7719743217207281,0.5529780123305847
0,80,100,50,0.5,3,100,0.6812468347503313,0.35288616161468916
0,80,100,50,0.5,4,100,0.6370068892358041,0.12983309359217526
0,80,100,50,0.5,5,100,0.6669915831895438,0.14267958728467078
0,80,100,50,0.5,10,100,0.3438958062322448,0.05698006753638787
0,81,100,50,0,2,100,0.3309113753108177,0.23840708222308224
0,81,100,50,0,3,100,0.39893434230723185,0.12526521808199248
0,81,100,50,0,4,100,0.6557882119129553,0.10171806453684885
0,81,100,50,0,5,100,0.5615047858188852,0.10371325503636786
0,81,100,50,0,10,100,0.8645969146226997,0.06362181343926945
0,81,100,50,0.05,2,100,0.30585137219364056,0.15954932705347297
0,81,100,50,0.05,3,100,0.5618962733887365,0.2038331103039766
0,81,100,50,0.05,4,100,0.43746665588890465,0.11528509669402229
0,81,100,50,0.05,5,100,0.6273254295618197,0.10814103480175176
0,81,100,50,0.05,10,100,0.49526319544412734,0.01641861412517092
0,81,100,50,0.1,2,100,0.4697170797129657,0.23323256306675622
0,81,100,50,0.1,3,100,0.6557239656707491,0.30440505240015403
0,81,100,50,0.1,4,100,0.6053859914069296,0.15706174131160508
0,81,100,50,0.1,5,100,0.5928634224940157,0.0944951201293399
0,81,100,50,0.1,10,100,0.5828561641376959,0.04494390976669797
0,81,100,50,0.15,2,100,0.6932270301447838,0.5589517993892426
0,81,100,50,0.15,3,100,0.7416401235114176,0.33529776331512307
0,81,100,50,0.15,4,100,0.48531090694584056,0.11169894752921371
0,81,100,50,0.15,5,100,0.7543549310470613,0.10939566706873133
0,81,100,50,0.15,10,100,0.9028634256913738,0.07704358023346339
0,81,100,50,0.2,2,100,0.688645297644167,0.20415293294901438
0,81,100,50,0.2,3,100,0.9177798915354929,0.3981751394392482
0,81,100,50,0.2,4,100,0.6157377293218234,0.18592399197474943
0,81,100,50,0.2,5,100,0.6620850376581714,0.06758369493273353
0,81,100,50,0.2,10,100,0.5627718350747801,0.031016729668521675
0,81,100,50,0.25,2,100,0.7232162661793556,0.4260625882158886
0,81,100,50,0.25,3,100,0.8780648688220539,0.37830011818070536
0,81,100,50,0.25,4,100,0.5997191564918789,0.12294149131392197
0,81,100,50,0.25,5,100,0.5492824402425015,0.06518183983240176
0,81,100,50,0.25,10,100,0.5884060593631978,0.04689702848635764
0,81,100,50,0.3,2,100,0.8551585294184798,0.3508758893695311
0,81,100,50,0.3,3,100,0.8258041147178907,0.36423182716820174
0,81,100,50,0.3,4,100,0.6262828980993179,0.13478743070057347
0,81,100,50,0.3,5,100,0.5158072668354766,0.03835390762197063
0,81,100,50,0.3,10,100,0.43930517738525887,0.022988856959619563
0,81,100,50,0.35,2,100,0.9040423467591956,0.5873615232298387
0,81,100,50,0.35,3,100,0.9724879731509691,0.46112591731080266
0,81,100,50,0.35,4,100,0.5478953564285738,0.12814532752599164
0,81,100,50,0.35,5,100,0.3940589131328749,0.06336882445693488
0,81,100,50,0.35,10,100,0.36416526585985254,0.2539906623044131
0,81,100,50,0.4,2,100,0.69567824126364,0.527601761216106
0,81,100,50,0.4,3,100,0.5555690666907477,0.33138662683267506
0,81,100,50,0.4,4,100,0.6538578769706792,0.15882715069469366
0,81,100,50,0.4,5,100,0.49568136503442195,0.1574910981653401
0,81,100,50,0.4,10,100,0.542076855697291,0.03454450742949837
0,81,100,50,0.45,2,100,0.7545289983873742,0.5423847574659938
0,81,100,50,0.45,3,100,0.5295732741090253,0.4151327490749118
0,81,100,50,0.45,4,100,0.8494500391001358,0.11812146447257897
0,81,100,50,0.45,5,100,0.6710493970647775,0.12943648276524822
0,81,100,50,0.45,10,100,0.8505725099319318,0.058863960245642416
0,81,100,50,0.5,2,100,0.7666821707904249,0.5530372812371576
0,81,100,50,0.5,3,100,0.6731238875211234,0.35067472311498976
0,81,100,50,0.5,4,100,0.6234209668521299,0.1303018654073985
0,81,100,50,0.5,5,100,0.6613941712289702,0.14667412659363513
0,81,100,50,0.5,10,100,0.3469358853922322,0.058543736063129126
0,82,100,50,0,2,100,0.32985596509246234,0.24130940275422647
0,82,100,50,0,3,100,0.3971847598105274,0.1230980475792586
0,82,100,50,0,4,100,0.6388781045748287,0.11316147716003004
0,82,100,50,0,5,100,0.5612465218055115,0.10450633614238619
0,82,100,50,0,10,100,0.8642428256287045,0.06383821863523655
0,82,100,50,0.05,2,100,0.3067291603921748,0.15237206573400008
0,82,100,50,0.05,3,100,0.5669726246741507,0.20094611883665373
0,82,100,50,0.05,4,100,0.441630533630398,0.1143167487234691
0,82,100,50,0.05,5,100,0.6315822048461669,0.10807332323855161
0,82,100,50,0.05,10,100,0.49846402276617113,0.013447266715604358
0,82,100,50,0.1,2,100,0.4711631571802429,0.23396573969402945
0,82,100,50,0.1,3,100,0.6584569759982232,0.3024468938363196
0,82,100,50,0.1,4,100,0.6040590036281557,0.15661279458560512
0,82,100,50,0.1,5,100,0.5951236461133332,0.09341497183937916
0,82,100,50,0.1,10,100,0.5814516728912092,0.04593762126659962
0,82,100,50,0.15,2,100,0.6894900778525517,0.5564913596493234
0,82,100,50,0.15,3,100,0.7403474428072324,0.33540515269432275
0,82,100,50,0.15,4,100,0.4830466908331797,0.11266774689449335
0,82,100,50,0.15,5,100,0.7196515293819629,0.1133372568000532
0,82,100,50,0.15,10,100,0.9009607884180518,0.07819645774167217
0,82,100,50,0.2,2,100,0.6881546877958136,0.20138543988046834
0,82,100,50,0.2,3,100,0.9200618519270879,0.39757858398625695
0,82,100,50,0.2,4,100,0.6153581460023068,0.18733567792316172
0,82,100,50,0.2,5,100,0.659169082437066,0.06468270425893344
0,82,100,50,0.2,10,100,0.5457459217454441,0.032754387911438046
0,82,100,50,0.25,2,100,0.7228749946705223,0.4253450287981093
0,82,100,50,0.25,3,100,0.8781703716634089,0.37840728314062316
0,82,100,50,0.25,4,100,0.6317765063508611,0.10961919741743154
0,82,100,50,0.25,5,100,0.5458055482124621,0.06406851642777178
0,82,100,50,0.25,10,100,0.5859337843911613,0.04895844329788973
0,82,100,50,0.3,2,100,0.8701352019161616,0.33247422299803214
0,82,100,50,0.3,3,100,0.7830123247797219,0.36883722835298743
0,82,100,50,0.3,4,100,0.6260679443581002,0.13474748424948974
0,82,100,50,0.3,5,100,0.5132594958983526,0.03733307310818585
0,82,100,50,0.3,10,100,0.43912655981990506,0.024230858900477496
0,82,100,50,0.35,2,100,0.910371116858024,0.5941314416879847
0,82,100,50,0.35,3,100,0.9762224617099491,0.46012573001646195
0,82,100,50,0.35,4,100,0.5502757354918602,0.12512044489459956
0,82,100,50,0.35,5,100,0.3971226575778687,0.0634096316576423
0,82,100,50,0.35,10,100,0.37898000269776844,0.26339953687699447
0,82,100,50,0.4,2,100,0.6885095266581728,0.5317792374710213
0,82,100,50,0.4,3,100,0.5529559882179609,0.3309305196639686
0,82,100,50,0.4,4,100,0.6550437566072235,0.1567927702128742
0,82,100,50,0.4,5,100,0.43212211722295685,0.15387119838465022
0,82,100,50,0.4,10,100,0.5420220026591401,0.03662518557222586
0,82,100,50,0.45,2,100,0.7461321749755004,0.544409554868276
0,82,100,50,0.45,3,100,0.5287323905027898,0.4102907152701976
0,82,100,50,0.45,4,100,0.8559045032463564,0.11774186469997704
0,82,100,50,0.45,5,100,0.6731336528775453,0.12961701370030992
0,82,100,50,0.45,10,100,0.8836352351361896,0.05781179857382179
0,82,100,50,0.5,2,100,0.763343123163799,0.5521904906909165
0,82,100,50,0.5,3,100,0.6696158882359972,0.35167530047524365
0,82,100,50,0.5,4,100,0.6229232467799953,0.13181173674125743
0,82,100,50,0.5,5,100,0.6501814781598482,0.1464139817038384
0,82,100,50,0.5,10,100,0.31756215815716204,0.05546492367274432
0,83,100,50,0,2,100,0.328613176903812,0.24319877918171137
0,83,100,50,0,3,100,0.4006802936232796,0.12301519610068352
0,83,100,50,0,4,100,0.6386814872309223,0.11271688683287326
0,83,100,50,0,5,100,0.5645116325947653,0.10552164825614867
0,83,100,50,0,10,100,0.8620626628145436,0.06366933462528464
0,83,100,50,0.05,2,100,0.30631148469159464,0.153544638296896
0,83,100,50,0.05,3,100,0.5684581810294842,0.19884120458131302
0,83,100,50,0.05,4,100,0.4407656485953923,0.11451611274166706
0,83,100,50,0.05,5,100,0.6314465032662626,0.10828264240001427
0,83,100,50,0.05,10,100,0.4903383386783894,0.011260282247158929
0,83,100,50,0.1,2,100,0.4728766453764253,0.2308175080075266
0,83,100,50,0.1,3,100,0.6597213506808315,0.30309971168503874
0,83,100,50,0.1,4,100,0.6069172735626014,0.15438428620445127
0,83,100,50,0.1,5,100,0.595475475720753,0.09669281949355807
0,83,100,50,0.1,10,100,0.5798437887670712,0.04688538938502353
0,83,100,50,0.15,2,100,0.6906950283089696,0.555125596580043
0,83,100,50,0.15,3,100,0.7403047997723937,0.3352238738447105
0,83,100,50,0.15,4,100,0.4819188240977995,0.11053334203257975
0,83,100,50,0.15,5,100,0.7004845478345456,0.11096093363531127
0,83,100,50,0.15,10,100,0.9042069713560937,0.07788034054701243
0,83,100,50,0.2,2,100,0.6840404369357067,0.21224774557562476
0,83,100,50,0.2,3,100,0.9162770442827137,0.3983061968832456
0,83,100,50,0.2,4,100,0.616649918192486,0.18475172082904623
0,83,100,50,0.2,5,100,0.6606825689341488,0.0634637189729744
0,83,100,50,0.2,10,100,0.5416511126769434,0.02943087527860929
